source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[age]	characteristics[sex]	characteristics[individual]	characteristics[developmental stage]	characteristics[material type]	characteristics[biological replicate]	characteristics[immunopeptidome enrichment method]	characteristics[mhc protein complex]	characteristics[mhc typing]	characteristics[antibody enrichment]	assay name	technology type	comment[data file]	comment[technical replicate]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms min mz]	comment[ms max mz]	comment[ms min charge]	comment[ms max charge]	comment[ms2 mass analyzer]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[archive file]	comment[archive member]	comment[annotation provenance]	factor value[source name]
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn14	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn14.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	14	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn14.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn15	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn15.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	15	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn15.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn16	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn16.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	16	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn16.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn17	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn17.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	17	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn17.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn18	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn18.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	18	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn18.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn19	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn19.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	19	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn19.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn20	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn20.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	20	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn20.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn21	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn21.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	21	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn21.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn22	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn22.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	22	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn22.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn23	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn23.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	23	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn23.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn24	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn24.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	24	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn24.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn25	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn25.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	25	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn25.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
163828A	Canis lupus familiaris	anal sac	anal gland adenocarcinoma	not applicable	not available	female	163828A	adult	tissue	1	immunoaffinity purification	MHC class I protein complex	DLA-88*004:02	BB7.6 (anti-MHC class I)	20250313-Tumor163828A-BB76-030425-Fxn26	proteomic profiling by mass spectrometry	20250313-Tumor163828A-BB76-030425-Fxn26.wiff2	1	NT=ZenoTOF 7600;AC=MS:1003293	NT=Data-Dependent Acquisition;AC=PRIDE:0000418	NT=unspecific cleavage;AC=MS:1001956	NT=label free sample;AC=MS:1002038	26	NT=beam-type collision-induced dissociation;AC=MS:1000422	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35;PP=Anywhere	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7;PP=Anywhere	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21;PP=Anywhere	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28;PP=Any N-term	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27;PP=Any N-term	NT=Cysteinyl;MT=Variable;TA=C;AC=UNIMOD:312;PP=Anywhere	NT=Cation:Na;MT=Variable;TA=D,E;AC=UNIMOD:30;PP=Anywhere	10 ppm	not available	not available	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	v1.1.0	NT=human;VV=v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=immunopeptidomics;VV=v1.0.0	20250313-Tumor163828A-BB76-030425.zip	20250313-Tumor163828A-BB76-030425/20250313-Tumor163828A-BB76-030425-Fxn26.wiff2	Archive ZIP member list maps each source to individual WIFF/WIFF2 acquisitions and literal Fxn fraction/technical injection; six files named Blank are excluded. PMC13200046 Table 1 supplies canine tumor phenotype, sex, age, DLA and antibody. Primary methods distinguish SCIEX TripleTOF 5600 and ZenoTOF 7600 with different search tolerances; instrument assignment is supported by the presence or absence of WIFF2 and timeseries files in each original archive.	163828A
